Code,Name,Street_Add,Town,Type,ZipCode,Waste,Lat,Long,X_Coord,Y_Coord,Status,Score
R469,Andrew's Diner,628 Trapelo Rd,Belmont,R,02478,18,42.3895461,-71.19453528,225152.235,904382.5091,M,100
R3731,Angelica's,49 S Main St,Middleton,R,01949,150,42.5928594,-71.0146601,239834.6814,927034.9198,M,100
R470,Angelina's,657 Main St,Dalton,R,01226,18,42.47311822,-73.16306249,63251.33493,914953.7217,M,100
R471,Angelina's Submarine Shops,133 Elm St,Pittsfield,R,01201,18,42.4442433,-73.2400256,56858.3206,911873.2241,M,100
R9,Angelina's Submarine Shops,100 Dalton Ave,Pittsfield,R,01201,15,42.4575051,-73.2291493,57782.7881,913327.8358,M,100
R1339,Angelo's Orchid Diner,805 Rockdale Ave,New Bedford,R,02740,24,41.63553893,-70.9490368,245907.5401,820737.4219,M,100
R391,Angelo's Pizzeria & Restaurant,239 Main St,Stoneham,R,02180,16.5,42.486179,-71.10011214,232876.7467,915148.4065,M,100
R10,Angelo's Restaurant,237 Main St,Stoneham,R,02180,15,42.48633782,-71.10010607,232877.1631,915166.0501,M,100
R472,Angie's Coffee Shop,7 Pleasant St,Newburyport,R,01950,18,42.80995643,-70.8705263,251486.4177,951228.2918,M,100
F29,Anheuser Busch Inc,401 Edgewater Pl,Wakefield,F,01880,42.52294366,-71.04288819,237559.4812,919255.8273,M,100
IH100,ANNA JAQUES HOSPITAL,25 HIGHLAND AVENUE,NEWBURYPORT,IH,01950,69.28065,42.81488953,-70.8906049,249840.2458,951764.3766,M,100
IC4,Anna Maria College,50 Sunset Lane,Paxton,IC,01612,73.85175,42.33006406,-71.9194147,165432.6009,897815.3848,M,100
R1904,Anna's Taqueria,822 Somerville Ave,Cambridge,R,02140,31.5,42.38810699,-71.11832368,231428.2429,904247.9346,M,100
IH213,ANNEMARK NURSING HOME,133 SALEM STREET,REVERE,IH,02151,45.99,42.43884129,-71.01772881,239679.5498,909925.2667,M,100
G18,Annes Market,86 Main St,Medway,G,02053,15,42.15135835,-71.41138372,207324.2433,877884.6271,M,100
G19,Annes Market,451 W Central St,Franklin,G,02038,18,42.08901527,-71.41758171,206818.6633,870959.5592,M,100
G20,Annes Market,243 Pond St,Franklin,G,02038,24,42.09905519,-71.42767784,205982.4405,872073.9491,M,100
R810,Annie S Country Kitchen,131 Main St,Sturbridge,R,01566,19.5,42.09290897,-72.06804277,153007.677,871545.2211,M,100
R11,Ann's Cafeteria,117 Forest St,Saugus,R,01906,15,42.4770608,-71.0276418,238840.4422,914166.0357,M,100
R2051,Ann's Catering Service,625 Union St,West Springfield,R,01089,37.5,42.09975147,-72.61106489,108097.0496,872747.3219,M,100
IH603,ANN'S REST HOME,"66 BOWDOIN AVENUE, DORCHESTER",BOSTON,IH,02121,4.2705,42.30104411,-71.0744548,235088.7412,894594.5166,M,100
R1519,Anthony T Pizzeria Restaurant,1016 Commonwealth Ave,Boston,R,02215,30,42.35171546,-71.12149449,231185.0897,900204.5478,T,100
C1,Anthony's Cummaquid,Route 6A,Yarmouth,C,02675,13.7,41.70122998,-70.2602201,303192.391,828635.2706,M,96
R3180,Anthony's Cummaquid Inn,2 Main St,Yarmouth Port,R,02675,67.5,41.70122998,-70.2602201,303192.391,828635.2706,M,100
R1520,Anthony's Hawthorn,95 Oxford St,Lynn,R,01901,30,42.46430398,-70.94612196,245552.6614,912789.3656,M,100
C2,Anthony's Pier 4 Restaurant,140 Northern Avenue,Boston,C,02210,54.8,42.35109892,-71.04385108,237582.4448,900167.365,M,100
R12,Anthony's Pier 4 Restaurant,299 Salem St,Swampscott,R,01907,15,42.48398977,-70.89897958,249414.3289,915002.2538,M,100
R3645,Anthony's Pier 4 Restaurant,140 Northern Ave,Boston,R,02210,109.5,42.35109892,-71.04385108,237582.4448,900167.365,M,100
R984,Anthonys Spadafora Caterers,105 Canal St,Malden,R,02148,22.5,42.42293417,-71.07224051,235203.423,908134.4218,M,100
R985,Antonia's Pizza,31 N Pleasant St,Amherst,R,01002,22.5,42.37639019,-72.51987964,116006.5587,903378.3056,M,100
R392,Antonio's Grinders,17 Longhill St,Springfield,R,01108,16.5,42.08707975,-72.57946913,110692.5742,871306.41,M,100
R13,Antonio's Ristorante,15 Franklin St,Lenox,R,01240,15,42.35981501,-73.28340671,53094.05781,902570.8692,M,100
R2891,Anzio Cafe,229 SW Cutoff,Worcester,R,01604,52.5,42.22880905,-71.75604831,178863.1472,886515.2334,M,100
W19,AP Fish,1059 Grafton St,Worcester,W,01604,42.24339869,-71.75614901,178859.7006,888135.7803,M,66
R2052,Apollo Grill,116 Pleasant St Ste 121,Easthampton,R,01027,37.5,42.2737755,-72.66254505,104102.5115,892131.6529,M,100
R2053,Apollo's Restaurant,615 Washington St,Norwood,R,02062,37.5,42.19421478,-71.20074932,224716.6864,882684.3608,M,100
R14,Appalachian Bean Cafe,174 Meadow St,North Adams,R,01247,15,42.69381678,-73.10207167,68726.26992,939369.3177,M,100
R15,Apple Spice Junction,810 Boston Tpke,Shrewsbury,R,01545,15,42.27831304,-71.69004099,184324.3088,891999.5932,M,100
IH214,APPLE VALLEY CENTER,400 GROTON ROAD,AYER,IH,01432,40.4055,42.57789851,-71.57184531,194101.8046,925262.169,M,100
R1521,Applebee's,70 WORCESTER PROVIDENCE TPKE,MILLBURY,R,01527,30,42.18515811,-71.76371023,178215.6655,881668.7264,M,100
R2892,Applebee's,555 Hubbard Ave,Pittsfield,R,01201,52.5,42.46812082,-73.19586717,60543.21974,914451.8328,M,100
R3036,Applebee's,95 Middlesex St,Malden,R,02148,60,42.4248001,-71.06922596,235450.4629,908342.9323,M,100
R3249,Applebee's,251 N Main St,Leominster,R,01453,75,42.5408715,-71.75997,178645.0599,921179.179,M,100
R3250,Applebee's,200 Hancock St,Quincy,R,02171,75,42.2786033,-71.0318022,238619.3514,892120.3638,M,100
R3251,Applebee's,1349 Boston Rd,Springfield,R,01119,75,42.1407899,-72.49903547,117416.6253,877190.5989,M,100
R3252,Applebee's,525 Washington St,Stoughton,R,02072,75,42.13167985,-71.10172739,232927.8087,875771.965,M,100
R3253,Applebee's,441 E Main St,Westfield,R,01085,75,42.11269375,-72.72052413,99064.16759,874308.4402,M,100
R3254,Applebee's,632 Park Ave,Worcester,R,01603,75,42.24680215,-71.83420746,172418.95,888536.1082,M,100
R3388,Applebee's,311 Plymouth Ave,Fall River,R,02721,76.5,41.6957105,-71.1517225,228992.1272,827331.4591,M,100
R3389,Applebee's,91 Medway Rd Ste 1,Milford,R,01757,76.5,42.14847433,-71.49327273,200556.0422,877560.5104,M,100
R3390,Applebee's,105 Highland Ave,Seekonk,R,02771,76.5,41.80122004,-71.33596012,213632.8826,839004.1031,M,100
R3391,Applebee's,2 Elmwood Ter,Woburn,R,01801,76.5,42.50481508,-71.12917949,230477.9926,917207.6941,M,81
R3395,Applebee's,222 Washington St,Hudson,R,01749,78,42.37972173,-71.56642289,194529.82,903248.3353,M,100
R3474,Applebee's,141 Mohawk Trl,Greenfield,R,01301,90,42.58472948,-72.61826565,108207.699,926620.2159,M,100
R3475,Applebee's,100 Westgate Center Dr,Hadley,R,01035,90,42.36165544,-72.5427815,114100.5319,901764.5413,M,100
R3476,Applebee's,900 S Washington St,North Attleboro,R,02760,90,41.9528563,-71.3443299,212906.557,855844.822,M,100
R3477,Applebee's,ROBINS RD,SAUGUS,R,01906,90,42.44734631,-71.02606975,238988.045,910866.134,M,51
R3478,Applebee's,120 Charlton Rd Ste 6,Sturbridge,R,01566,90,42.12534802,-72.05560911,154059.7282,875141.4268,M,100
R3479,Applebee's,85 Main St,Tewksbury,R,01876,90,42.62718429,-71.2706365,218815.0286,930759.8331,M,100
R3582,Applebee's,680 Southbridge St,Auburn,R,01501,97.5,42.1843193,-71.8577951,170443.2375,881603.8737,M,100
R3614,Applebee's,50 Independence Way Ste 5,Danvers,R,01923,105,42.54933212,-70.94073707,245933.5973,922237.045,M,100
IH604,APPLEWOOD-A HOME FOR ELDERS,171 SO. ROYALSTON ROAD,ATHOL,IH,01331,10.512,42.58302459,-72.18230982,143990.4027,926053.1258,M,100
R3037,Aqua Grille,14 Gallo Rd,Sandwich,R,02563,60,41.76911382,-70.50081314,283079.468,835911.6343,M,100
R986,Aqua Vitae Restaurant,73 Barrett St APT 1005,Northampton,R,01060,22.5,42.3337796,-72.6402206,106033.022,898771.1811,M,100
W20,Aquacultural Research Corp.,99 Chapin Beach Rd,Dennis,W,02638,41.73634785,-70.22807792,305809.3706,832574.691,M,51
W21,Aquahealth Inc,475 Washington St Ste 2,Wrentham,W,02093,42.10609073,-70.94588571,245830.5709,873001.7277,T,66
W22,"Aquanor Marketing, Inc.",2 Food Mart Rd,Boston,W,02118,42.33459222,-71.0622147,236078.8763,898325.9569,M,66
R16,Aquinnah Restaurant,27 Aquinnah Cir,Chilmark,R,02535,15,41.34771866,-70.83562922,255605.7433,788838.077,M,100
R1522,Aquitaine,569 Tremont St,Boston,R,02118,30,42.3436275,-71.0722853,235243.91,899325.3381,M,100
F30,Araban Coffee Co. Inc.,2 Keith Way,Hingham,F,02043,42.1763999,-70.905277,249134.7983,880833.5477,M,100
R1992,Aramark,291 Springfield St,Chicopee,R,01013,34.5,42.14199692,-72.60264647,108854.006,877430.1715,M,100
IH12,ARBOUR HOSPITAL,49 ROBINWOOD AVENUE,BOSTON,IH,02130,0,42.31598981,-71.11172411,232008.1295,896239.9398,M,100
IH43,ARBOUR HUMAN RESOURCE INSTITUT,227 BABCOCK STREET,BROOKLINE,IH,02146,0,42.35115313,-71.12140749,231192.5343,900142.1188,M,100
IH5,ARBOUR-FULLER HOSPITAL,200 MAY STREET,ATTLEBORO,IH,02703,0,41.92574531,-71.358794,211712.3297,852831.5396,M,100
R1340,Arby's,644 Riverdale St,West Springfield,R,01089,24,42.12347545,-72.62572872,106918.9607,875398.0573,M,100
R1523,Arby's,622 Park Ave,Worcester,R,01603,30,42.24693873,-71.83406648,172430.6439,888551.2322,M,100
R17,Arby's,10 Maplecrest Dr,Southborough,R,01772,15,42.31735193,-71.52038085,198319.903,896318.5876,M,100
R1993,Arby's,406 Southbridge St,Auburn,R,01501,34.5,42.20254459,-71.83834887,172057.6743,883621.6421,M,100
R2054,Arby's,1483 Granby Rd,Chicopee,R,01020,37.5,42.17923129,-72.58074825,110716.4402,881542.386,M,100
F31,Arcade Snacks & Dried Fruits,205 Southbridge St,Auburn,F,01501,42.21604776,-71.82767879,172944.6133,885118.0335,M,100
R2502,Ardeo On Main,644 Main St,Hyannis,R,02601,45,41.64893224,-70.29133447,300685.0857,822790.0943,M,100
R3255,Ardeos,WERI RD,YARMOUTH PORT,R,02664,75,41.70492548,-70.22233862,306339.0545,829092.2049,M,51
R18,Aris Eat Barbecue,1 Faneuil Hall Marketplace,Boston,R,02109,15,42.3599948,-71.0556558,236604.7063,901150.3419,M,70
F32,Aristocrat Products Inc,17 Taft St,Upton,F,01568,42.18031539,-71.5854866,192937.6522,881100.6954,M,100
R3780,Arizona Pizza,395 Pittsfield Lenox Rd,Lenox,R,01240,165,42.39791932,-73.26859095,54402.06653,906777.0695,M,100
F33,"Arlington Candy Co., Inc",2 Draper St,Woburn,F,01801,42.47773369,-71.12755116,230624.9611,914200.0965,M,100
IH605,ARLINGTON REST HOME INC,129 LAKE STREET,ARLINGTON,IH,02474,6.2415,42.40370962,-71.15042626,228777.7437,905969.6926,M,100
R19,Arlington Restaurant & Diner,134 Massachusetts Ave,Arlington,R,02474,15,42.404067,-71.14008297,229629.0558,906012.9307,M,100
G21,Armatas Supermarket,115 Main St,Monson,G,01057,67.5,42.09952083,-72.31568592,132528.5199,872445.7494,M,100
IH215,ARMENIAN NURSING & REHAB CENTE,431 POND STREET,BOSTON,IH,02130,27.2655,42.30954433,-71.13150742,230380.3654,895516.7761,M,100
W23,Armeno Coffee Roasters Ltd,75 Otis St,Northborough,W,01532,42.22320281,-71.84624607,171414.8075,885918.8206,T,66
IH216,ARNOLD HOUSE NURSING HOME,490 WILLIAM STREET,STONEHAM,IH,02180,7.227,42.48940984,-71.11514308,231639.3688,915501.6006,M,100
F34,Arnold of Boston,561 Windsor St,Somerville,F,02143,42.3752253,-71.0928364,233533.7481,902826.7917,M,100
R3256,Arnold's Clam Bar,3580 State Hwy,Eastham,R,02642,75,41.84297828,-69.98256435,326020.6279,844750.008,M,100
W24,Arrow Packing Co,57 New England Prod Ctr,Chelsea,W,02150,42.39529006,-71.05270824,236826.9629,905072.0561,M,60
W25,Arthur G Silk Inc,44 New England Prod Ctr,Chelsea,W,02150,42.39529006,-71.05270824,236826.9629,905072.0561,M,52
F35,Art's International Wholesale,104 Forge River Pkwy,Raynham,F,02767,41.90996124,-71.06240634,236305.0506,851161.8509,M,100
R3038,Arturo's Ristorante,54 E Main St,Westborough,R,01581,60,42.27391264,-71.61043505,190890.034,891499.2545,M,100
R987,Ascari Restaurant,290 Wood Rd,Braintree,R,02184,22.5,42.22048542,-71.03820311,238126.3265,885662.1808,M,100
R3181,Asgard Irish Pub & Restaurant,350 MASSACHUSETTS AVE,CAMBRIDGE,R,02139,67.5,42.36278633,-71.09927321,233010.1116,901442.6126,M,100
G22,Ashburnham Market Place,50 Rear Main St,Ashburnham,G,01430,30,42.63576,-71.9098145,166386.9741,931767.9156,M,100
G24,Assinippi Eating Establishment,210 Washington St,Hanover,G,02339,25.5,42.11350741,-70.81329698,256790.0854,873905.2481,M,100
G25,Assinippi Eating Establishment,2103 Washington St,Hanover,G,02339,25.5,42.15650955,-70.84997071,253720.8425,878657.68,M,100
R2055,Assonet Inn,16 Water St,Assonet,R,02702,37.5,41.79415088,-71.07074382,235678.0683,838295.6118,M,100
IC5,Assumption College,500 Salisbury Street,Worcester,IC,01615,196.04025,42.2895814,-71.83017768,172769.9058,893286.4667,M,100
R1524,Atasca Restaurant,50 Hampshire St,Cambridge,R,02139,30,42.3669174,-71.0925413,233562.4604,901904.1013,M,100
R3039,Atg-Clerys The,113 Dartmouth St,Boston,R,02116,60,42.34631976,-71.07553041,234975.0252,899623.0455,M,100
F36,Athans Bakery,533 Washington St,Boston,F,02135,42.2928317,-71.0718218,235310.4255,893683.4184,T,100
G26,Athena International Foods,77 Legion Pkwy,Brockton,G,02301,16.5,42.08408557,-71.02148914,239591.2234,870519.7708,M,100
R473,Athenian Corner,207 Market St,Lowell,R,01852,18,42.64463353,-71.31293469,215341.0005,932689.7052,M,100
R474,Athen's Pizza,671 Moody St,Waltham,R,02453,18,42.36468562,-71.23850558,221540.1599,901609.0568,M,100
IH4,ATHOL MEMORIAL HOSPITAL,2033 MAIN STREET,ATHOL,IH,01331,15.60375,42.58619872,-72.20850807,141842.8124,926423.2391,M,100
R988,Athol Steak House,14 Grove St,Athol,R,01331,22.5,42.58996397,-72.2150143,141312.2734,926845.9379,M,100
G27,Atkins Farm Country Market,1150 West St,Amherst,G,01002,225,42.3186798,-72.52860936,115210.3453,896977.1384,M,100
R3480,Atlantic Cafe The,15 S Water St,Nantucket,R,02554,90,41.2846205,-70.09830905,317428.1899,782578.1415,M,100
W26,Atlantic Choice Inc.,7 Conway St,New Bedford,W,02740,42.55934917,-70.89564457,249629.2084,923374.9955,T,66
F37,Atlantic Coast Brewing Ltd,420 Rutherford Ave,Boston,F,02129,42.3794342,-71.0710995,235321.6205,903303.0725,M,100
F38,Atlantic Coast Fisheries Corp,200 Herman Melville Blvd,New Bedford,F,02740,41.64496017,-70.92403227,247983.8788,821797.556,M,100
W27,Atlantic Coast Seafood Inc,42 Fish Pier St W,Boston,W,02210,42.3502232,-71.03864971,238011.5114,900072.3995,M,66
W28,Atlantic Coast Seafood Market,175 Alley St,Lynn,W,01905,42.45724736,-70.95623401,244726.0237,912000.1851,M,66
R3732,Atlantic Fish & Shop House,2 Main St,Edgartown,R,02539,150,41.38913452,-70.51226484,282616.0445,793699.8815,M,100
R3686,Atlantic Fish Company,761 Boylston St,Boston,R,02116,117,42.34902673,-71.08115399,234510.1867,899921.4315,M,100
G28,Atlantic Food Mart Inc,30 Haven St Ste 32,Reading,G,01867,300,42.522265,-71.10655,232328.972,919154.3604,M,100
W29,Atlantic Frost Seafoods LLC,460 County St,New Bedford,W,02740,41.93364552,-71.3003362,216559.0488,853718.6963,T,66
C3,Atlantic Resort Development Limited Partnership,212 Mid Tech Dr,West Yarmouth,C,02673,0,41.68229461,-70.24974772,304094.8171,826545.1116,M,100
IH606,ATLANTIC REST HOME,60 ATLANTIC STREET,LYNN,IH,01902,6.8985,42.46272728,-70.93315087,246620.5927,912621.2385,M,100
W30,"Atlantic Seacove, Inc.",20 Newmarket Sq,Boston,W,02118,42.33006511,-71.06544928,235814.8719,897821.746,M,66
IC6,Atlantic Union College,338 Main Street,Lancaster,IC,01523,34.72875,42.44479075,-71.68422029,184844.3714,910490.3156,M,100
R2056,Atlantica Restaurant,44 Border St,Cohasset,R,02025,37.5,42.23937411,-70.79122607,258499.13,887900.0638,M,100
R2057,Atlantis,41 Boltwood Walk,Amherst,R,01002,37.5,42.3763402,-72.51910822,116070.0208,903371.9934,M,100
F39,Atlantis Sea Foods,18 Beach St,Bourne,F,02553,41.71914103,-70.61291727,273816.4182,830258.4967,M,100
R2503,Atria Restaurant,137 Upper Main St,Edgartown,R,02539,45,41.39221296,-70.52343565,281677.8238,794031.0191,M,100
R989,Attleboro Union Station,88 Union St,Attleboro,R,02703,22.5,41.94151762,-71.28292048,218001.1881,854596.5709,M,100
R1525,Au Bon Pain,18 Holland St,Somerville,R,02144,30,42.39686423,-71.12280674,231054.7965,905219.0157,M,100
F40,Au Soleil,148 Hampden St,Roxbury,F,02119,42.32788118,-71.07514626,235016.8794,897575.1403,M,100
R3257,Auburn Piccadilly Pub,602 Southbridge St,Auburn,R,01501,75,42.18987291,-71.84702937,171335.0782,882217.0504,M,100
G29,Auclairs Market Inc,145 County St,Somerset,G,02726,67.5,41.736041,-71.15131553,229007.6939,831810.9792,M,100
R2391,Audobon Circle Restaurant,838 Beacon St,Boston,R,02215,40.5,42.34719971,-71.10305309,232706.8012,899709.8668,M,100
R990,Aura,1 Seaport Ln,Boston,R,02210,22.5,42.3495873,-71.0408246,237832.6999,900000.7995,M,100
R1429,Aurora Restaurant,310 Congress St,Boston,R,02210,27,42.35134299,-71.04999254,237076.3065,900191.7867,M,100
IH217,AUTUMN VILLAGE LLC,25 ORIOL DRIVE,WORCESTER,IH,01605,52.56,42.29608762,-71.76814681,177887.9088,893991.2003,M,100
R1526,Autumn Wood Restaurant,7 Ruth St,Lunenburg,R,01462,30,42.54841155,-71.6845858,184839.2104,922000.6032,M,100
C4,Avalon,15 Lansdowne Street,Boston,C,02215,22.8,42.34717001,-71.09504164,233366.9221,899709.6704,M,100
F41,"Avon Food Compay, LLC",30 James Massey Ln,Stoughton,F,02072,42.1271481,-71.0862518,234209.709,875274.7103,M,63
R2893,Avon Towne House,81 Memorial Dr,Avon,R,02322,52.5,42.1193914,-71.0316422,238729.6517,874436.5201,M,100
R3258,Azure Restaurant,65 Exeter St,Boston,R,02116,75,42.34891781,-71.07922047,234669.5542,899910.1179,M,100
W31,B & B Trading Corporation,11 Widett Cir,Boston,W,02118,42.33455654,-71.06349017,235973.7829,898321.4547,M,66
R2872,B & D Delicatessen,1653 Beacon St,Brookline,R,02445,49.5,42.33888261,-71.13666841,229940.9888,898773.6975,M,100
F42,B & M Fish CO,312 Northern Ave,Boston,F,02210,42.34609466,-71.03407848,238390.645,899615.8697,M,100
991,B Good,272 Newbury Street,Boston,R,02116,22.5,42.3492978,-71.08360795,234307.8505,899950.5513,M,100
R1336,B Good,137 Massachusetts Ave,Boston,R,02115,22.5,42.34708804,-71.08761714,233978.7102,899703.4965,M,100
R1337,B Good,255 Washington Avenue,Boston,R,02108,22.5,42.30136688,-71.07669969,234903.4608,894629.4468,T,81
R1527,B Good,131 Dartmouth St,Boston,R,02116,30,42.3467292,-71.07572134,234959.0675,899668.4459,M,100
W32,B N Y International Inc,10 Main St,Northborough,W,01532,42.13288782,-71.03988527,238039.9321,875931.861,T,66
R2392,Babe's Place,11 Washington St Ste 1,Attleboro,R,02703,40.5,41.9308984,-71.35303216,212189.2584,853404.6961,M,100
IC7,Babson College,Babson Park Ave,Wellesley,IC,02492,227.50875,42.29678257,-71.25786209,219967.1154,894061.976,M,59
C5,Babson Exec Conference Ctr,1 Woodland Hl,Wellesley,C,02481,0,42.29789008,-71.27385032,218648.3752,894181.3732,M,100
G30,Baby Nats Fruits & Vegetables,606 American Legion Hwy,Boston,G,02131,30,42.2857332,-71.1098881,232174.854,892879.9022,M,100
R1528,Bacco Ristorante & Bar,107 Salem St,Boston,R,02113,30,42.3641536,-71.0555194,236613.5356,901612.3402,M,100
R1341,Back Bay Bagel Company,1260 Belmont St,Brockton,R,02301,24,42.05880319,-71.06753578,235795.6701,867691.3224,M,100
C6,Back Bay Hotel Boston,350 Stuart St,Boston,C,02116,0,42.3494871,-71.0722498,235243.5712,899976.2082,M,100
R3000,Back Deck of Boston The,25 West St,Boston,R,02111,55.5,42.35469135,-71.06236645,236054.916,900558.4018,M,100
R3730,Back Eddy,1 BRIDGE RD,WESTPORT,R,02790,148.5,41.5141105,-71.0683818,236031.7787,807193.5417,M,59
R3259,Backstage Concessions,50 E Merrimack St,Lowell,R,01852,75,42.64463491,-71.30360294,216106.2842,932691.5792,M,100
F43,Bagel Boy Inc.,485 S Union St,Lawrence,F,01843,42.68977206,-71.15313728,228425.3462,937744.9393,M,100
R2406,Bagel Inn The,785 Main St,Holden,R,01520,42,42.34170167,-71.84312668,171725.2835,899079.9304,M,100
R20,Bagel Rising,1243 Commonwealth Ave,Allston,R,02134,15,42.35018931,-71.13167774,230346.8283,900031.3569,M,100
R475,Bagel Shop,1181 Boston Rd,Haverhill,R,01835,18,42.74375244,-71.11009551,231925.1785,943756.6709,M,100
R476,Bagel Time,194 Park Ave,Worcester,R,01609,18,42.2725138,-71.8142941,174072.8498,891385.7485,M,100
R2504,Bailey's Surf & Turf,3056 Cranberry Hwy,Wareham,R,02571,45,41.76197907,-70.67425036,268666.8393,834964.9593,T,60
R2505,Baked Corp,22 Lincoln Ave,Saugus,R,01906,45,42.45873897,-70.98941266,241996.0439,912149.0026,M,100
F44,Bake'N Joy Foods Inc,351 Willow St S,North Andover,F,01845,42.6584246,-71.1139343,231653.7654,934276.5057,M,100
F45,Baker Commodities Inc,134 Billerica Ave,Billerica,F,01862,42.60445158,-71.28371529,217748.5611,928231.7929,M,100
IH607,BAKER MANOR REST HOME,16 BAKER STREET,LYNN,IH,01902,4.9275,42.46422963,-70.9576231,244606.8369,912775.029,M,100
R992,Baker Manor Rest Home,16 Baker St,Lynn,R,01902,22.5,42.46422963,-70.9576231,244606.8369,912775.029,M,100
W33,Baker Sugarplum,161 Summer St Ste 5,Kingston,W,02364,42.10290202,-70.94279582,246088.4446,872649.2246,T,66
IH218,BAKER-KATZ NURSING HOME THE,194 BOARDMAN STREET,HAVERHILL,IH,01830,25.2945,42.77198621,-71.05938036,236061.4719,946913.317,M,100
R3798,Bakers' Best,27 Lincoln St,Newton,R,02461,225,42.35600256,-71.19924391,224777.6617,900655.2352,M,81
F46,Baker's Slaughter House,235 Locust St,Swansea,F,02777,41.77574884,-71.20958852,224144.8623,836203.0595,M,100
IH67,BALDPATE HOSPITAL,BALDPATE ROAD,GEORGETOWN,IH,01833,0,42.72022441,-71.00682343,240396.0706,941186.7975,T,63
